"id","staticid","updatetime","totime","statesiteid","contribid","description","roadwaydesc","roadwaymilepost","roadwayoffset","roadwayheight","county","state","country","accessdirections","obstructions","landscape","statesystemid"
154,154,2013-03-06 19:51:16.616+00,,"167-688",3,"SR167 @ Trappers Loop","State Hwy 167 @ Trappers Loop",6,0,0,"Weber County","UT","USA","At Morgan/Weber county line; NB shoulder behind Fo","On a brush- and tree-covered hillside; mountains i","On a brush- and tree-covered hillside",
1246,1247,2013-03-06 19:51:17.229+00,,"54",19,"Sibley",,0,0,0,"Osceola","IA","USA",,,,
155,155,2013-03-06 19:51:16.617+00,,"191-6214",3,"SR191 @ Monticello","State Hwy 191 @ Monticello",62,0,0,,"UT","USA","NB shoulder from semi-paved frontage road that lea",,"Brush and grass",
156,156,2013-03-06 19:51:16.617+00,,"20-1011",3,"SR20","State Hwy 20 (mile marker 10)",10,0,0,"Iron County","UT","USA","WB shoulder next to ranch gate","Mountain pass",,
157,157,2013-03-06 19:51:16.618+00,,"215-640",3,"I-215 @ Knudsen","Interstate 215 @ Knudsen Corner",6,0,0,"Salt Lake County","UT","USA","EB/NB off-ramp between bridge deck and off-ramp",,"Brush and grass around RWIS; everywhere else urban",
158,158,2013-03-06 19:51:16.619+00,,"215-1054",3,"I-215 @ 280 E","Interstate 215 @ 280 E",10,0,0,"Salt Lake County","UT","USA","WB I-215 shoulder or left shoulder of 280E WB on-r","Commercial buildings around freeway","Grass and brush immediately around RWIS",
159,159,2013-03-06 19:51:16.619+00,,"215-1182",3,"I-215 @ 700 W","Interstate 215 @ 700 W",11,0,0,"Salt Lake County","UT","USA","EB shoulder just before the I-15 junction","Near a golf course water hazard","Residential grass and trees",
160,160,2013-03-06 19:51:16.62+00,,"31-1171",3,"SR31 @ Skyline","State Hwy 31 @ Skyline",11,0,0,"Sanpete County","UT","USA","WB shoulder","Mountain ridge top; tall pines","Tall pines",
161,161,2013-03-06 19:51:16.62+00,,"35-971",3,"SR35 @ Wolf Creek","State Hwy 35 @ Wolf Creek",9,0,0,"Wasatch County","UT","USA","EB shoulder a short way past river bridge","Small river valley. An abutment to the North.","Farm/grazing lands; tree-covered hills",
162,162,2013-03-06 19:51:16.621+00,,"40-8150",3,"SR40 @ Starvation","State Hwy 40 @ Starvation",81,0,0,"Duchesne County","UT","USA","EB shoulder just past bridge over the reservoir","On a ridge overlooking reservoir; hills and canyon","Brush and small decidious and evergreen trees",
163,163,2013-03-06 19:51:16.621+00,,"6-19290",3,"SR6 @ Red Narrows","State Hwy 6 @ Red Narrows",192,0,0,"Utah County","UT","USA","At Summit/Salt Lake County line; EB shoulder just","Mountain pass; on west side of a hill slope","Shrubs and trees",
164,164,2013-03-06 19:51:16.622+00,,"6-21039",3,"SR6 @ Soldier Summit","State Hwy 6 @ Soldier Summit",210,0,0,"Utah County","UT","USA","SB shoulder at Wasatch/Utah County line; Conoco st","Mountain pass","Grass, brush, evergreens, and deciduous trees",
165,165,2013-03-06 19:51:16.622+00,,"70-748",3,"I-70 @ Clear Creek","Interstate 70 @ Clear Creek",7,0,0,"Sevier County","UT","USA","WB shoulder just as Exit 7 (Ranch exit) on-ramp me","Mountain pass","Brush and trees covering the surrounding slopes",
166,166,2013-03-06 19:51:16.625+00,,"70-9302",3,"I-70 @ Freemont Junction","Interstate 70 @ Freemont Junction",93,0,0,"Sevier County","UT","USA","WB shoulder","Open flatland","Grass and brush",
167,167,2013-03-06 19:51:16.626+00,,"70-12317",3,"I-70 @ Ghost Rocks","Interstate 70 @ Ghost Rocks",123,0,0,"Emery County","UT","USA","EB shoulder just after rest stop/view area; locate","On a high pass between valleys; rock shelf on imme","Brush and trees",
168,168,2013-03-06 19:51:16.626+00,,"70-13707",3,"I-70 @ Rattlesnake Bench","Interstate 70 @ Rattlesnake Bench",137,0,0,"Emery County","UT","USA","WB shoulder about 30 yards from road","None","Brush",
169,169,2013-03-06 19:51:16.627+00,,"80-5482",3,"I-80 @ Grassy","Interstate 80 @ Grassy",54,0,0,"Tooele County","UT","USA","From rest stop on WB side; between parking lot and","On a point of abutment overlooking I-80","Grass and shrubs",
170,170,2013-03-06 19:51:16.627+00,,"80-9862",3,"I-80 @ Lakepoint","Interstate 80 @ Lakepoint",98,0,0,"Tooele County","UT","USA","EB on ramp on left-hand side next to SR36 overpass","Mountains to the east","Grass; lake to the north",
171,171,2013-03-06 19:51:16.628+00,,"80-11788",3,"I-80 @ Redwood Rd","Interstate 80 @ Redwood Road",117,0,0,"Salt Lake County","UT","USA","EB on-ramp on left-hand side","Grass-covered freeway bank; urban surroundings",,
172,172,2013-03-06 19:51:16.628+00,,"80-12231",3,"I-80 @ SR201","Interstate 80 westbound to State Hwy 201 westbound",122,0,0,"Salt Lake County","UT","USA","RPU access is on SB I-15 on right-hand shoulder at","Freeway interchange","No vegetation",
173,173,2013-03-06 19:51:16.629+00,,"80-12795",3,"I-80 @ Parleys Mouth","Interstate 80 @ Parleys Mouth",127,0,0,"Salt Lake County","UT","USA","EB shoulder just after pedestrian bridge","On side of the hills on the approach to Parleys Ca","Grass surroundings",
174,174,2013-03-06 19:51:16.629+00,,"80-13888",3,"I-80 @ Parleys Summit","Interstate 80 @ Parleys Summit",138,0,0,"Salt Lake County","UT","USA","At Summit/Salt Lake County line; EB shoulder just","Mountain pass; on west side of hill","Shrubs and trees",
175,175,2013-03-06 19:51:16.63+00,,"80-14427",3,"I-80 @ Kimball Junction","Interstate 80 @ Kimball Junction",144,0,0,"Summit County","UT","USA","WB off-ramp","Mountains to the south; hills to the north","Open area sparsely covered by grass",
176,176,2013-03-06 19:51:16.63+00,,"80-14686",3,"I-80 @ Silver Creek Junction","Interstate 80 @ Silver Creek Junction",146,0,0,"Summit County","UT","USA","From WB on-ramp from Silver Creek Road on north si","Open valley with mountains to west and hills every","Grass and dirt landscape",
177,177,2013-03-06 19:51:16.631+00,,"80-19120",3,"I-80 @ Wahsatch","Interstate 80 @ Wahsatch Hill",191,0,0,"Summit County","UT","USA","Near crest of large hill; EB shoulder just before","Near crest of large hill","Open area covered with grass and brush",
178,178,2013-03-06 19:51:16.631+00,,"84-3045",3,"I-84 @ Whites Valley","Interstate 84 @ Whites Valley",30,0,0,"Box Elder County","UT","USA","NB shoulder","In small, sunken valley surrounded by small, treel","Grass on hills to the north; brush on hills to the",
179,179,2013-03-06 19:51:16.632+00,,"84-8928",3,"I-84 @ Power Plant (Weber)","Interstate 84 @ Power Plant",89,0,0,"Weber County","UT","USA","WB median, just after power plant","Narrow canyon with very steep sides",,
180,180,2013-03-06 19:51:16.632+00,,"85-1266",3,"SR89 @ Sherwood Hills","State Hwy 89 @ Sherwood Hills",12,0,0,"Cache County","UT","USA","SB shoulder next to entrance to Sherwood Hills Res","Tree-covered mountains to west; hills to east","Tree-covered mountains to west",
181,181,2013-03-06 19:51:16.633+00,,"89-48972",3,"SR89 @ Logan Summit","State Hwy 89 @ Logan Summit",489,0,0,,"UT","USA","On west side of UDOT Mainitenance Station 145","Affixed to side of a building; mountain pass with","Mountain pass with tall pines",
1654,1963,2013-03-06 19:51:17.43+00,,"200-81",38,"I-77 MM 36",,0,0,0,,,,,,,
183,183,2013-03-06 19:51:16.634+00,,"201-172",3,"SR201 @ 800 W","State Hwy 201 @ 800 W",17,0,0,,"UT","USA","WB SR201 from WB I-80 on west side of spaghetti bo","Freeway interchange","No vegetation",
184,184,2013-03-06 19:51:16.635+00,,"KTN",4,"Ketchikan International Airport",,0,0,0,"Ketchikan Gateway Borough","AK","USA",,,,
185,185,2013-03-06 19:51:16.635+00,,"SGY",4,"Skagway Airport",,0,0,0,"Skagway-Hoonah-Angoon Census Area","AK","USA",,,,
1247,1248,2013-03-06 19:51:17.229+00,,"55",19,"Bedford",,0,0,0,"Taylor","IA","USA",,,,
186,186,2013-03-06 19:51:16.636+00,,"EET",4,"BIRMINGHAM ALABASTER",,0,0,0,"Shelby County","AL","USA",,,,
187,187,2013-03-06 19:51:16.636+00,,"MSL",4,"MUSCLE SHOALS REGIONAL AP",,0,0,0,"Colbert County","AL","USA",,,,
188,188,2013-03-06 19:51:16.637+00,,"TCL",4,"TUSCALOOSA MUNICIPAL AP",,0,0,0,"TUSCALOOSA","AL","USA",,,,
189,189,2013-03-06 19:51:16.637+00,,"GCN",4,"GRAND CANYON NATL PARK AP",,0,0,0,"COCONINO","AZ","USA",,,,
190,190,2013-03-06 19:51:16.638+00,,"IGM",4,"KINGMAN AIRPORT",,0,0,0,"Mohave County","AZ","USA",,,,
191,191,2013-03-06 19:51:16.638+00,,"SJN",4,"ST JOHNS INDUSTRIAL AIR PARK A",,0,0,0,"Apache County","AZ","USA",,,,
192,192,2013-03-06 19:51:16.639+00,,"AVX",4,"AVALON CATALINA AP",,0,0,0,"Los Angeles County","CA","USA",,,,
193,193,2013-03-06 19:51:16.639+00,,"DAG",4,"DAGGETT BARSTOW DAG AP",,0,0,0,"SAN BERNARDINO","CA","USA",,,,
194,194,2013-03-06 19:51:16.64+00,,"FAT",4,"FRESNO YOSEMITE INTL AP",,0,0,0,"Fresno County","CA","USA",,,,
195,195,2013-03-06 19:51:16.64+00,,"EED",4,"NEEDLES AP",,0,0,0,"SAN BERNARDINO","CA","USA",,,,
196,196,2013-03-06 19:51:16.641+00,,"RBL",4,"RED BLUFF MUNICIPAL ARPT",,0,0,0,"TEHAMA","CA","USA",,,,
197,197,2013-03-06 19:51:16.641+00,,"RDD",4,"REDDING MUNICIPAL ARPT",,0,0,0,"Shasta County","CA","USA",,,,
198,198,2013-03-06 19:51:16.642+00,,"MYF",4,"SAN DIEGO MONTGOMERY FIELD",,0,0,0,"San Diego County","CA","USA",,,,
199,199,2013-03-06 19:51:16.642+00,,"SAN",4,"SAN DIEGO LINDBERGH FIELD",,0,0,0,"San Diego County","CA","USA",,,,
200,200,2013-03-06 19:51:16.643+00,,"SDM",4,"SAN DIEGO BROWN FIELD",,0,0,0,"San Diego County","CA","USA",,,,
201,201,2013-03-06 19:51:16.643+00,,"SFO",4,"SAN FRANCISCO INTL AP",,0,0,0,"San Mateo County","CA","USA",,,,
202,202,2013-03-06 19:51:16.643+00,,"SBP",4,"SAN LUIS OBISPO MCCHESNEY FLD",,0,0,0,"SAN LUIS OBISPO","CA","USA",,,,
203,203,2013-03-06 19:51:16.644+00,,"DRO",4,"DURANGO LA PLATA COUNTY AP",,0,0,0,"La Plata County","CO","USA",,,,
204,204,2013-03-06 19:51:16.644+00,,"GJT",4,"GRAND JUNCTION WALKER FIELD",,0,0,0,"Mesa County","CO","USA",,,,
205,205,2013-03-06 19:51:16.645+00,,"LAA",4,"LAMAR MUNICIPAL AP",,0,0,0,"Prowers County","CO","USA",,,,
206,206,2013-03-06 19:51:16.645+00,,"MTJ",4,"MONTROSE REGIONAL AP",,0,0,0,"Montrose County","CO","USA",,,,
207,207,2013-03-06 19:51:16.646+00,,"RIL",4,"RIFLE GARFIELD COUNTY AP",,0,0,0,"Garfield County","CO","USA",,,,
208,208,2013-03-06 19:51:16.646+00,,"LIC",4,"LIMON",,0,0,0,"Lincoln County","CO","USA",,,,
209,209,2013-03-06 19:51:16.647+00,,"GON",4,"GROTON NEW LONDON AP",,0,0,0,"New London County","CT","USA",,,,
210,210,2013-03-06 19:51:16.647+00,,"HVN",4,"NEW HAVEN TWEED AP",,0,0,0,"New Haven County","CT","USA",,,,
211,211,2013-03-06 19:51:16.648+00,,"IJD",4,"WILLIMANTIC WINDHAM AP",,0,0,0,"Windham County","CT","USA",,,,
212,212,2013-03-06 19:51:16.648+00,,"ILG",4,"WILMINGTON NEW CASTLE CNTY AP",,0,0,0,"New Castle County","DE","USA",,,,
213,213,2013-03-06 19:51:16.649+00,,"AAF",4,"APALACHICOLA MUNI AP",,0,0,0,"Franklin County","FL","USA",,,,
214,214,2013-03-06 19:51:16.649+00,,"CEW",4,"CRESTVIEW BOB SIKES AP",,0,0,0,"OKALOOSA","FL","USA",,,,
215,215,2013-03-06 19:51:16.65+00,,"FMY",4,"FORT MYERS PAGE FIELD",,0,0,0,"Lee County","FL","USA",,,,
216,216,2013-03-06 19:51:16.65+00,,"RSW",4,"FORT MYERS SW FLORIDA REG AP",,0,0,0,"Lee County","FL","USA",,,,
217,217,2013-03-06 19:51:16.651+00,,"EYW",4,"KEY WEST INTL ARPT",,0,0,0,"Monroe County","FL","USA",,,,
218,218,2013-03-06 19:51:16.651+00,,"MLB",4,"MELBOURNE INTL AP",,0,0,0,"Brevard County","FL","USA",,,,
219,219,2013-03-06 19:51:16.652+00,,"PNS",4,"PENSACOLA REGIONAL AP",,0,0,0,"ESCAMBIA","FL","USA",,,,
220,220,2013-03-06 19:51:16.652+00,,"TLH",4,"TALLAHASSEE REGIONAL AP",,0,0,0,"LEON","FL","USA",,,,
221,221,2013-03-06 19:51:16.653+00,,"VRB",4,"VERO BEACH MUNIL AP",,0,0,0,"INDIAN RIVER","FL","USA",,,,
222,222,2013-03-06 19:51:16.653+00,,"FFC",4,"PEACHTREE CITY FALCON FIELD",,0,0,0,"FAYETTE","GA","USA",,,,
223,223,2013-03-06 19:51:16.654+00,,"SAV",4,"SAVANNAH INTL AP",,0,0,0,"Chatham County","GA","USA",,,,
224,224,2013-03-06 19:51:16.654+00,,"IOW",4,"IOWA CITY MUNICIPAL AP",,0,0,0,"Johnson County","IA","USA",,,,
225,225,2013-03-06 19:51:16.655+00,,"LWS",4,"LEWISTON NEZ PERCE CNTY AP",,0,0,0,"NEZ PERCE","ID","USA",,,,
226,226,2013-03-06 19:51:16.655+00,,"CPS",4,"CAHOKIA/ST LOUIS DOWNTOWN AP",,0,0,0,"ST. CLAIR","IL","USA",,,,
227,227,2013-03-06 19:51:16.656+00,,"ORD",4,"CHICAGO OHARE INTL AP",,0,0,0,"Cook County","IL","USA",,,,
228,228,2013-03-06 19:51:16.656+00,,"ICT",4,"WICHITA MID-CONTINENT AP",,0,0,0,"SEDGWICK","KS","USA",,,,
229,229,2013-03-06 19:51:16.657+00,,"SDF",4,"LOUISVILLE STANDIFORD FIELD",,0,0,0,"Jefferson County","KY","USA",,,,
230,230,2013-03-06 19:51:16.657+00,,"LOU",4,"LOUISVILLE BOWMAN FLD",,0,0,0,"Jefferson County","KY","USA",,,,
231,231,2013-03-06 19:51:16.658+00,,"LIX",4,"SLIDELL WSMO",,0,0,0,"St. Tammany Parish","LA","USA",,,,
232,232,2013-03-06 19:51:16.658+00,,"CQX",4,"CHATHAM MUNICIPAL AP",,0,0,0,"BARNSTABLE","MA","USA",,,,
233,233,2013-03-06 19:51:16.658+00,,"AQW",4,"NORTH ADAMS HARRIMAN-AND-WEST",,0,0,0,"BERKSHIRE","MA","USA",,,,
234,234,2013-03-06 19:51:16.659+00,,"ORE",4,"ORANGE MUNICIPAL AP",,0,0,0,"Franklin County","MA","USA",,,,
235,235,2013-03-06 19:51:16.659+00,,"FVE",4,"FRENCHVILLE NORTHERN AROOSTOOK",,0,0,0,"AROOSTOOK","ME","USA",,,,
236,236,2013-03-06 19:51:16.66+00,,"IWI",4,"WISCASSET AIRPORT",,0,0,0,"Lincoln County","ME","USA",,,,
237,237,2013-03-06 19:51:16.66+00,,"DET",4,"DETROIT CITY AP",,0,0,0,"Wayne County","MI","USA",,,,
238,238,2013-03-06 19:51:16.661+00,,"JXN",4,"JACKSON REYNOLDS FIELD",,0,0,0,"Jackson County","MI","USA",,,,
239,239,2013-03-06 19:51:16.661+00,,"LAN",4,"LANSING CAPITAL CITY ARPT",,0,0,0,"Clinton County","MI","USA",,,,
240,240,2013-03-06 19:51:16.662+00,,"MKG",4,"MUSKEGON COUNTY ARPT",,0,0,0,"MUSKEGON","MI","USA",,,,
241,241,2013-03-06 19:51:16.662+00,,"STJ",4,"ST JOSEPH ROSECRANS MEMORIAL A",,0,0,0,"BUCHANAN","MO","USA",,,,
242,242,2013-03-06 19:51:16.663+00,,"SGF",4,"SPRINGFIELD REGIONAL ARPT",,0,0,0,"Greene County","MO","USA",,,,
243,243,2013-03-06 19:51:16.663+00,,"JAN",4,"JACKSON INTERNATIONAL AP",,0,0,0,"Rankin County","MS","USA",,,,
244,244,2013-03-06 19:51:16.664+00,,"HKY",4,"HICKORY REGIONAL AP",,0,0,0,"Burke County","NC","USA",,,,
245,245,2013-03-06 19:51:16.664+00,,"FAR",4,"FARGO HECTOR INTERNATIONAL AP",,0,0,0,"Cass County","ND","USA",,,,
246,246,2013-03-06 19:51:16.665+00,,"JMS",4,"JAMESTOWN MUNICIPAL AP",,0,0,0,"STUTSMAN","ND","USA",,,,
247,247,2013-03-06 19:51:16.665+00,,"ISN",4,"WILLISTON SLOULIN INTL AP",,0,0,0,"WILLIAMS","ND","USA",,,,
248,248,2013-03-06 19:51:16.666+00,,"FNB",4,"FALLS CITY BRENNER AP",,0,0,0,"RICHARDSON","NE","USA",,,,
249,249,2013-03-06 19:51:16.666+00,,"HSI",4,"HASTINGS MUNICIPAL AP",,0,0,0,"Adams County","NE","USA",,,,
250,250,2013-03-06 19:51:16.667+00,,"TQE",4,"TEKAMAH MUNICIPAL AP",,0,0,0,"Burt County","NE","USA",,,,
251,251,2013-03-06 19:51:16.667+00,,"AFN",4,"JAFFREY MUNI AP-SILVER RANCH",,0,0,0,"CHESHIRE","NH","USA",,,,
252,252,2013-03-06 19:51:16.668+00,,"HIE",4,"WHITEFIELD MT WASHINGTON REGL",,0,0,0,"Coos County","NH","USA",,,,
253,253,2013-03-06 19:51:16.668+00,,"CNM",4,"CARLSBAD CAVERN CTY",,0,0,0,"Eddy County","NM","USA",,,,
254,254,2013-03-06 19:51:16.669+00,,"GUP",4,"GALLUP MUNICIPAL AP",,0,0,0,"MCKINLEY","NM","USA",,,,
255,255,2013-03-06 19:51:16.669+00,,"EKO",4,"ELKO REGIONAL AP",,0,0,0,"Elko County","NV","USA",,,,
256,256,2013-03-06 19:51:16.67+00,,"ELY",4,"ELY YELLAND FIELD",,0,0,0,"White Pine County","NV","USA",,,,
257,257,2013-03-06 19:51:16.67+00,,"DSV",4,"DANSVILLE MUNICIPAL AP",,0,0,0,"LIVINGSTON","NY","USA",,,,
258,258,2013-03-06 19:51:16.671+00,,"POU",4,"POUGHKEEPSIE DUTCHESS CO AP",,0,0,0,"DUTCHESS","NY","USA",,,,
259,259,2013-03-06 19:51:16.671+00,,"SYR",4,"SYRACUSE HANCOCK INT'L ARPT",,0,0,0,"ONONDAGA","NY","USA",,,,
260,260,2013-03-06 19:51:16.672+00,,"ILN",4,"WILMINGTON AIRBORNE PARK",,0,0,0,"Clinton County","OH","USA",,,,
261,261,2013-03-06 19:51:16.672+00,,"FDR",4,"Frederick Municipal Airport",,0,0,0,"Tillman County","OK","USA",,,,
262,262,2013-03-06 19:51:16.673+00,,"OKC",4,"Oklahoma City Will Rogers World Airport",,0,0,0,"Oklahoma County","OK","USA",,,,
263,263,2013-03-06 19:51:16.673+00,,"PWA",4,"Oklahoma City Wiley Post Airport",,0,0,0,"Oklahoma County","OK","USA",,,,
264,264,2013-03-06 19:51:16.674+00,,"TTD",4,"PORTLAND PORTLAND-TROUTDALE AP",,0,0,0,"MULTNOMAH","OR","USA",,,,
265,265,2013-03-06 19:51:16.674+00,,"BFD",4,"BRADFORD REGIONAL AP",,0,0,0,"McKean County","PA","USA",,,,
266,266,2013-03-06 19:51:16.675+00,,"PHL",4,"PHILADELPHIA INTERNATIONAL AP",,0,0,0,"PHILADELPHIA","PA","USA",,,,
267,267,2013-03-06 19:51:16.675+00,,"DAL",4,"DALLAS LOVE FIELD",,0,0,0,"Dallas County","TX","USA",,,,
268,268,2013-03-06 19:51:16.676+00,,"DTO",4,"DENTON MUNICPAL AP",,0,0,0,"Denton County","TX","USA",,,,
269,269,2013-03-06 19:51:16.676+00,,"GGG",4,"LONGVIEW E TX RGNL AP",,0,0,0,"Gregg County","TX","USA",,,,
270,270,2013-03-06 19:51:16.677+00,,"VEL",4,"Vernal Airport",,0,0,0,"Uintah County","UT","USA",,,,
271,271,2013-03-06 19:51:16.679+00,,"OFP",4,"RICHMOND ASHLAND HANOVER CO MU",,0,0,0,"Hanover County","VA","USA",,,,
272,272,2013-03-06 19:51:16.68+00,,"STX",4,"CHRISTIANSTED AP",,0,0,0,"St. Croix County","VI","USA",,,,
273,273,2013-03-06 19:51:16.681+00,,"BTV",4,"BURLINGTON INTERNATIONAL AP",,0,0,0,"CHITTENDEN","VT","USA",,,,
274,274,2013-03-06 19:51:16.682+00,,"MVL",4,"MORRISVILLE STOWE STATE AP",,0,0,0,"LAMOILLE","VT","USA",,,,
275,275,2013-03-06 19:51:16.683+00,,"EPH",4,"EPHRATA MUNICIPAL AP",,0,0,0,"Grant County","WA","USA",,,,
276,276,2013-03-06 19:51:16.684+00,,"BLF",4,"BLUEFIELD MERCER CO AP",,0,0,0,"Mercer County","WV","USA",,,,
277,277,2013-03-06 19:51:16.685+00,,"HTS",4,"HUNTINGTON TRI-STATE ARPT",,0,0,0,"Wayne County","WV","USA",,,,
278,278,2013-03-06 19:51:16.686+00,,"MRB",4,"MARTINSBURG E WV RGNL",,0,0,0,"BERKELEY","WV","USA",,,,
279,279,2013-03-06 19:51:16.687+00,,"HLG",4,"WHEELING OHIO COUNTY AP",,0,0,0,"Brooke County","WV","USA",,,,
280,280,2013-03-06 19:51:16.688+00,,"BPI",4,"BIG PINEY MARBLETON AP",,0,0,0,"SUBLETTE","WY","USA",,,,
281,281,2013-03-06 19:51:16.69+00,,"LND",4,"LANDER HUNT FIELD",,0,0,0,"Fremont County","WY","USA",,,,
282,282,2013-03-06 19:51:16.69+00,,"DEN",4,"DENVER INTL AP",,0,0,0,"Denver County","CO","USA",,,,
283,283,2013-03-06 19:51:16.691+00,,"MCE",4,"MERCED MUNICIPAL AP",,0,0,0,"Merced County","CA","USA",,,,
284,284,2013-03-06 19:51:16.691+00,,"N60",4,"GARRISON ASOS",,0,0,0,"McLean County","ND","USA",,,,
285,285,2013-03-06 19:51:16.692+00,,"MHS",4,"MOUNT SHASTA",,0,0,0,"SISKIYOU","CA","USA",,,,
286,286,2013-03-06 19:51:16.692+00,,"BFM",4,"MOBILE DOWNTOWN AP",,0,0,0,"Mobile County","AL","USA",,,,
287,287,2013-03-06 19:51:16.693+00,,"MOB",4,"MOBILE REGIONAL AP",,0,0,0,"Mobile County","AL","USA",,,,
288,288,2013-03-06 19:51:16.693+00,,"DHN",4,"DOTHAN REGIONAL AP",,0,0,0,"Houston County","AL","USA",,,,
289,289,2013-03-06 19:51:16.694+00,,"TOI",4,"TROY MUNICIPAL AP",,0,0,0,"Pike County","AL","USA",,,,
290,290,2013-03-06 19:51:16.694+00,,"MGM",4,"MONTGOMERY DANNELLY FIELD",,0,0,0,"MONTGOMERY","AL","USA",,,,
291,291,2013-03-06 19:51:16.694+00,,"ANB",4,"ANNISTON METROPOLITAN AP",,0,0,0,"CALHOUN","AL","USA",,,,
292,292,2013-03-06 19:51:16.695+00,,"BHM",4,"BIRMINGHAM MUNICIPAL AP",,0,0,0,"Jefferson County","AL","USA",,,,
293,293,2013-03-06 19:51:16.695+00,,"HSV",4,"HUNTSVILLE INTL/JONES FIELD",,0,0,0,"Madison County","AL","USA",,,,
294,294,2013-03-06 19:51:16.696+00,,"DCU",4,"DECATUR PRYOR FIELD",,0,0,0,"Limestone County","AL","USA",,,,
295,295,2013-03-06 19:51:16.696+00,,"GZH",4,"EVERGREEN MIDDLETON FIELD",,0,0,0,"CONECUH","AL","USA",,,,
296,296,2013-03-06 19:51:16.697+00,,"ELD",4,"EL DORADO S AR RGNL AP",,0,0,0,"Union County","AR","USA",,,,
297,297,2013-03-06 19:51:16.697+00,,"TXK",4,"TEXARKANA WEBB FIELD",,0,0,0,"Miller County","AR","USA",,,,
1248,1249,2013-03-06 19:51:17.23+00,,"56",19,"Eddyville",,0,0,0,"Monroe","IA","USA",,,,
298,298,2013-03-06 19:51:16.698+00,,"PBF",4,"PINE BLUFF GRIDER FLD",,0,0,0,"Jefferson County","AR","USA",,,,
299,299,2013-03-06 19:51:16.698+00,,"HOT",4,"HOT SPRINGS MMRL FIELD",,0,0,0,"Garland County","AR","USA",,,,
300,300,2013-03-06 19:51:16.699+00,,"LIT",4,"LITTLE ROCK ADAMS FIELD",,0,0,0,"Pulaski County","AR","USA",,,,
301,301,2013-03-06 19:51:16.699+00,,"FSM",4,"FORT SMITH REGIONAL AP",,0,0,0,"SEBASTIAN","AR","USA",,,,
302,302,2013-03-06 19:51:16.7+00,,"JBR",4,"JONESBORO MUNICIPAL AP",,0,0,0,"CRAIGHEAD","AR","USA",,,,
303,303,2013-03-06 19:51:16.7+00,,"FYV",4,"FAYETTEVILLE DRAKE FIELD",,0,0,0,"WASHINGTON","AR","USA",,,,
304,304,2013-03-06 19:51:16.701+00,,"HRO",4,"HARRISON BOONE CNTY AP",,0,0,0,"Boone County","AR","USA",,,,
305,305,2013-03-06 19:51:16.701+00,,"OLS",4,"NOGALES INTERNATIONAL AP",,0,0,0,"SANTA CRUZ","AZ","USA",,,,
306,306,2013-03-06 19:51:16.702+00,,"DUG",4,"DOUGLAS BISBEE-DOUGLAS INTL AP",,0,0,0,"COCHISE","AZ","USA",,,,
307,307,2013-03-06 19:51:16.702+00,,"TUS",4,"TUCSON INTERNATIONAL AP",,0,0,0,"Pima County","AZ","USA",,,,
308,308,2013-03-06 19:51:16.703+00,,"SAD",4,"SAFFORD MUNICIPAL AIRPORT",,0,0,0,"GRAHAM","AZ","USA",,,,
309,309,2013-03-06 19:51:16.703+00,,"PHX",4,"PHOENIX SKY HARBOR INTL AP",,0,0,0,"Maricopa County","AZ","USA",,,,
310,310,2013-03-06 19:51:16.704+00,,"SDL",4,"SCOTTSDALE MUNI AP",,0,0,0,"Maricopa County","AZ","USA",,,,
311,311,2013-03-06 19:51:16.704+00,,"DVT",4,"PHOENIX DEER VALLEY MUNI AP",,0,0,0,"Maricopa County","AZ","USA",,,,
312,312,2013-03-06 19:51:16.705+00,,"PRC",4,"PRESCOTT LOVE FIELD",,0,0,0,"YAVAPAI","AZ","USA",,,,
313,313,2013-03-06 19:51:16.705+00,,"INW",4,"WINSLOW MUNICIPAL AP",,0,0,0,"Navajo County","AZ","USA",,,,
314,314,2013-03-06 19:51:16.706+00,,"FLG",4,"FLAGSTAFF PULLIAM ARPT",,0,0,0,"Coconino County","AZ","USA",,,,
315,315,2013-03-06 19:51:16.706+00,,"PGA",4,"PAGE MUNICIPAL AP",,0,0,0,"Coconino County","AZ","USA",,,,
316,316,2013-03-06 19:51:16.707+00,,"CZZ",4,"CAMPO",,0,0,0,"San Diego County","CA","USA",,,,
317,317,2013-03-06 19:51:16.707+00,,"IPL",4,"IMPERIAL COUNTY AP",,0,0,0,"IMPERIAL","CA","USA",,,,
